contract_id,event_date,event_type
40079,2021-04-23 15:26:49,Обращение в службу заботы о клиентах
40079,2021-04-23 15:47:36,Обращение в службу заботы о клиентах
40079,2021-04-23 15:48:28,Изменение данных клиента
40098,2021-03-29 19:35:35,Реестр договоров
40115,2021-03-11 9:34:40,Обращение в службу заботы о клиентах
40115,2021-03-11 10:39:55,Обращение в службу заботы о клиентах
21660,2021-03-09 15:01:06,Обращение в службу заботы о клиентах
21660,2021-04-06 7:34:03,Обращение в службу заботы о клиентах
40129,2021-03-04 23:37:46,Смена тарифа
40129,2021-04-14 20:10:27,Обращение в службу заботы о клиентах
40129,2021-04-14 22:45:49,Обращение в службу заботы о клиентах
40129,2021-04-16 19:25:46,Выключение IPTV-пакета
40129,2021-04-27 17:48:23,Смена пароля
24391,2021-04-20 10:36:05,Предложение ТВ-пакета
24391,2021-04-20 10:36:22,Обращение в службу заботы о клиентах
24391,2021-04-22 10:33:35,Обращение в службу заботы о клиентах
24391,2021-04-23 13:46:34,Обращение в службу заботы о клиентах
40136,2021-04-13 12:55:53,Реестр договоров
22654,2021-03-26 15:45:05,Реестр договоров
35104,2021-04-26 9:04:48,Обращение в службу заботы о клиентах
29452,2021-03-28 10:26:37,Удаление из Обращались с номеров
29452,2021-03-28 10:26:38,Изменение контактных телефонов
29452,2021-04-01 12:16:58,Обращение в службу заботы о клиентах
6497,2021-03-08 13:26:09,Предложение IPTV
6497,2021-03-08 18:03:36,Операция с mac-адресом
6497,2021-03-08 18:03:39,Возвращение клиента
6497,2021-03-08 18:05:44,Изменение данных клиента
6497,2021-03-08 18:06:29,Оборудование
6497,2021-03-08 18:06:46,Активация точки подключения на сутки
6497,2021-03-08 18:07:07,Активация точки подключения на сутки
26914,2021-04-02 22:19:17,Предложение ТВ
26914,2021-04-02 22:22:13,Обращение в службу заботы о клиентах
26914,2021-04-03 9:07:53,Обращение в службу заботы о клиентах
26914,2021-04-08 21:51:19,Добавление в Обращались с номеров
26914,2021-04-08 21:53:18,Смена пароля
26914,2021-04-08 21:53:46,Обращение в службу заботы о клиентах
40202,2021-04-16 15:18:20,Обращение в службу заботы о клиентах
31952,2021-03-30 17:19:21,Реестр договоров
31952,2021-04-08 14:55:08,Отключение услуги Аренда ТВ-приставки
31952,2021-04-08 14:55:17,Оборудование
31952,2021-04-08 14:55:30,Обращение в службу заботы о клиентах
5508,2021-04-14 22:49:08,Обращение в службу заботы о клиентах
5508,2021-04-14 22:55:53,Смена пароля
5508,2021-04-14 22:59:46,Предложение ТВ
5508,2021-04-14 23:00:06,Смена пароля
40266,2021-04-01 16:57:48,Обращение в службу заботы о клиентах
40266,2021-04-02 18:52:32,Смена тарифа
40266,2021-04-09 10:23:56,Обращение в службу заботы о клиентах
40266,2021-04-12 16:17:58,Обращение в службу заботы о клиентах
40266,2021-04-12 16:18:33,Предложение ТВ-пакета
40266,2021-04-16 8:29:04,Перенос денежных средств
40266,2021-04-16 8:42:09,Отключение услуги Автоплатёж
40266,2021-04-16 8:50:31,Обращение в службу заботы о клиентах
40280,2021-04-01 23:48:04,Реестр договоров
40302,2021-03-21 17:39:20,Обращение в службу заботы о клиентах
40302,2021-03-21 17:44:55,Обращение в службу заботы о клиентах
40302,2021-04-19 8:57:54,Обращение в службу заботы о клиентах
40327,2021-04-12 20:26:55,Обращение в службу заботы о клиентах
23458,2021-03-09 15:46:02,Обращение в службу заботы о клиентах
23458,2021-03-22 20:00:29,Операция с mac-адресом
23458,2021-03-22 20:11:19,Смена тарифа
23458,2021-03-22 22:19:56,Состояние клиентского оборудования
23458,2021-03-23 7:51:43,Обращение в службу заботы о клиентах
5486,2021-03-09 22:05:33,Обращение в службу заботы о клиентах
40344,2021-04-14 19:21:55,Предложение тарифа
40344,2021-04-14 19:22:28,Обращение в службу заботы о клиентах
40344,2021-04-15 11:35:20,Состояние клиентского оборудования
40362,2021-03-08 21:38:58,Внутреннее сообщение
40362,2021-03-08 21:40:01,Обращение в службу заботы о клиентах
40362,2021-03-14 15:43:16,Изменение данных клиента
40362,2021-03-14 15:43:18,Смена IP-адреса
40362,2021-03-14 15:43:37,Смена пароля
40362,2021-03-14 15:44:11,Операция с mac-адресом
3709,2021-03-24 23:22:29,Активация гарантированного платежа
3709,2021-03-24 23:27:32,Предложение ТВ
3709,2021-03-24 23:29:28,Обращение в службу заботы о клиентах
5575,2021-04-12 9:48:48,Добавление в Обращались с номеров
5575,2021-04-13 12:00:34,Предложение ТВ
7401,2021-03-01 15:15:22,Обращение в службу заботы о клиентах
7401,2021-03-05 12:56:26,Обращение в службу заботы о клиентах
7401,2021-04-13 12:43:53,Реестр договоров
7877,2021-03-29 21:52:51,Смена тарифа
7877,2021-03-29 21:53:45,Изменение данных клиента
7877,2021-03-29 21:53:48,Смена IP-адреса
7877,2021-03-29 21:54:26,Операция с mac-адресом
7877,2021-03-29 21:56:21,Изменение данных клиента
7877,2021-03-29 21:56:59,Изменение данных клиента
7877,2021-03-29 22:05:57,Оборудование
7877,2021-03-29 22:16:58,Активация точки подключения на сутки
7877,2021-03-29 22:19:48,Перенос денежных средств
7877,2021-03-30 12:51:58,Включение IPTV-пакета
7877,2021-03-30 12:53:16,Обращение в службу заботы о клиентах
7877,2021-04-07 19:47:49,Оборудование
7877,2021-04-07 19:48:11,Оборудование
7877,2021-04-07 19:51:24,"Включена рассрочка за ""IPTV-приставка"""
7877,2021-04-07 19:52:18,Состояние клиентского оборудования
